Firm_ID,Step,Revenue,Variable_Costs,Carbon_Costs,Abatement_Costs,Profit
CE_F50 ,7,69372642.08109151,125479800.0,1805039865.3651905,0.0,-3114880789.1215706
CE_F50 ,8,69372642.08109151,125479800.0,1891162461.6766882,0.0,-3256816088.38471
CE_F50 ,9,69372642.08109151,125479800.0,1967792458.2141628,0.0,-3405396539.069322
CE_F50 ,10,69372642.08109151,125479800.0,2051097404.1195285,0.0,-3560931056.9476376
CE_F50 ,11,69372642.08109151,125479800.0,2139734877.816733,0.0,-3723743214.2392125
CE_F138,0,268307722.06334716,393665580.0,147922881.08805496,-27386559300000.0,-125357857.93665284
CE_F138,1,268307722.06334716,393665580.0,155015150.14565375,0.0,-125357857.93665284
CE_F138,2,268307722.06334716,393665580.0,162412374.70911893,0.0,-125357857.93665284
CE_F138,3,268307722.06334716,393665580.0,161880541.3288401,0.0,-125357857.93665284
CE_F138,4,268307722.06334716,393665580.0,166471185.19135928,0.0,-125357857.93665284
CE_F138,5,268307722.06334716,393665580.0,117386460.99031591,0.0,-125357857.93665284
CE_F138,6,268307722.06334716,393665580.0,0.0,0.0,-125357857.93665284
CE_F138,7,268307722.06334716,393665580.0,0.0,0.0,-125357857.93665284
CE_F138,8,268307722.06334716,393665580.0,0.0,0.0,-125357857.93665284
CE_F138,9,268307722.06334716,393665580.0,0.0,0.0,-125357857.93665284
CE_F138,10,268307722.06334716,393665580.0,0.0,0.0,-125357857.93665284
CE_F138,11,268307722.06334716,393665580.0,0.0,0.0,-125357857.93665284
CE_F131,0,192577233.42966267,280336860.0,5264358.133056778,-19502497899999.996,-87759626.57033733
CE_F131,1,192577233.42966267,280336860.0,5516761.574772952,0.0,-87759626.57033733
CE_F131,2,192577233.42966267,280336860.0,5780017.93515674,0.0,-87759626.57033733
CE_F131,3,192577233.42966267,280336860.0,5761093.557548837,0.0,-87759626.57033733
CE_F131,4,192577233.42966267,280336860.0,0.0,0.0,-87759626.57033733
CE_F131,5,192577233.42966267,280336860.0,0.0,0.0,-87759626.57033733
CE_F131,6,192577233.42966267,280336860.0,0.0,0.0,-87759626.57033733
CE_F131,7,192577233.42966267,280336860.0,0.0,0.0,-87759626.57033733
CE_F131,8,192577233.42966267,280336860.0,0.0,0.0,-87759626.57033733
CE_F131,9,192577233.42966267,280336860.0,0.0,0.0,-87759626.57033733
CE_F131,10,192577233.42966267,280336860.0,0.0,0.0,-87759626.57033733
CE_F131,11,192577233.42966267,280336860.0,0.0,0.0,-87759626.57033733
CE_F54 ,0,518741230.2504961,805168440.0,8737248063.0423,-56014026500000.0,-13508386986.874107
CE_F54 ,1,518741230.2504961,805168440.0,9156161713.38685,0.0,-14105196109.097603
CE_F54 ,2,518741230.2504961,805168440.0,9593087938.144138,0.0,-14758513668.571207
CE_F54 ,3,518741230.2504961,805168440.0,9561747632.262947,0.0,-15443197018.487932
CE_F54 ,4,518741230.2504961,805168440.0,9722485167.754301,0.0,-16160715651.036171
CE_F54 ,5,518741230.2504961,805168440.0,10187184236.13184,0.0,-16912614218.896326
CE_F54 ,6,518741230.2504961,805168440.0,10188374722.33677,0.0,-17700514906.797234
CE_F54 ,7,518741230.2504961,805168440.0,10674802828.188988,0.0,-18526120270.01375
CE_F54 ,8,518741230.2504961,805168440.0,11184433123.190216,0.0,-19391216443.006493
CE_F54 ,9,518741230.2504961,805168440.0,11637949825.987392,0.0,-20297676661.666252
CE_F54 ,10,518741230.2504961,805168440.0,12130969219.723232,0.0,-21247465066.26157
CE_F54 ,11,518741230.2504961,805168440.0,12659250267.047592,0.0,-22242640766.67627
CE_F29 ,0,177787945.5170115,253373580.00000003,2784472945.385735,-17626712100000.0,-4288176886.314288
CE_F29 ,1,177787945.5170115,253373580.00000003,2917976505.9371586,0.0,-4478284812.676705
CE_F29 ,2,177787945.5170115,253373580.00000003,3057220492.5091248,0.0,-4686392446.577305
CE_F29 ,3,177787945.5170115,253373580.00000003,3047189214.800554,0.0,-4904488972.614035
CE_F29 ,4,177787945.5170115,253373580.00000003,2957214405.9957743,0.0,-5133042325.331257
CE_F29 ,5,177787945.5170115,253373580.00000003,3098430173.7839847,0.0,-5372544359.607896
CE_F29 ,6,177787945.5170115,253373580.00000003,3246332498.7381964,0.0,-5623511607.2681675
CE_F29 ,7,177787945.5170115,253373580.00000003,3401288418.2407784,0.0,-5886486181.798006
CE_F29 ,8,177787945.5170115,253373580.00000003,3563634016.0103354,0.0,-6162036800.522022
CE_F29 ,9,177787945.5170115,253373580.00000003,3708010948.120158,0.0,-6450759906.351747
CE_F29 ,10,177787945.5170115,253373580.00000003,3865061831.743178,0.0,-6753280878.702686
CE_F29 ,11,177787945.5170115,253373580.00000003,4033343810.276157,0.0,-7070255327.765995
CE_F120,0,1831999221.3163912,2634399360.0,15868834499.558138,-183270118400000.0,-23651921148.100792
CE_F120,1,1831999221.3163912,2634399360.0,16629677197.276937,0.0,-24683270489.08735
CE_F120,2,1831999221.3163912,2634399360.0,17423234836.840614,0.0,-25812269150.288265
CE_F120,3,1831999221.3163912,2634399360.0,17366202600.287617,0.0,-26995466863.725197
CE_F120,4,1831999221.3163912,2634399360.0,17858699403.170948,0.0,-28235403032.28312
CE_F120,5,1831999221.3163912,2634399360.0,18712160386.07923,0.0,-29534746883.41932
CE_F120,6,1831999221.3163912,2634399360.0,18007731325.537354,0.0,-30896301577.900154
CE_F120,7,1831999221.3163912,2634399360.0,18448863816.68937,0.0,-32323009122.08277
CE_F120,8,1831999221.3163912,2634399360.0,19328910330.07758,0.0,-33817955917.55089
CE_F120,9,1831999221.3163912,2634399360.0,20112157858.737503,0.0,-35384378851.097534
CE_F120,10,1831999221.3163912,2634399360.0,20964161007.20858,0.0,-37025671868.65347
CE_F120,11,1831999221.3163912,2634399360.0,21877095202.65287,0.0,-38745393001.64595
CE_F94 ,0,285578050.22315216,399173940.0,6295562883.872024,-27769769100000.0,-9814894855.397501
CE_F94 ,1,285578050.22315216,399173940.0,6597408179.968402,0.0,-10252796388.904663
CE_F94 ,2,285578050.22315216,399173940.0,6912232310.372514,0.0,-10732158894.696571
CE_F94 ,3,285578050.22315216,399173940.0,6889618645.23075,0.0,-11234534662.114735
CE_F94 ,4,285578050.22315216,399173940.0,6864894473.166504,0.0,-11761001978.89619
CE_F94 ,5,285578050.22315216,399173940.0,7134986082.851211,0.0,-12312694260.477747
CE_F94 ,6,285578050.22315216,399173940.0,7475643894.334013,0.0,-12890801794.925196
CE_F94 ,7,285578050.22315216,399173940.0,7832551279.023623,0.0,-13496573829.046396
CE_F94 ,8,285578050.22315216,399173940.0,8206482633.587894,0.0,-14131320925.130932
CE_F94 ,9,285578050.22315216,399173940.0,8539041632.999961,0.0,-14796417547.132397
CE_F94 ,10,285578050.22315216,399173940.0,8900793496.748013,0.0,-15493304852.34888
CE_F94 ,11,285578050.22315216,399173940.0,9288416278.133095,0.0,-16223493675.22335
CE_F93 ,0,262912138.6240383,367097220.0,5727522257.073397,-25538250000000.0,-8926642231.019327
CE_F93 ,1,262912138.6240383,367097220.0,6002132436.254325,0.0,-9324826965.427422
CE_F93 ,2,262912138.6240383,367097220.0,6288550386.041259,0.0,-9760713621.20512
CE_F93 ,3,262912138.6240383,367097220.0,6267977559.491756,0.0,-10217525302.003632
CE_F93 ,4,262912138.6240383,367097220.0,6395141242.096553,0.0,-10696242255.241478
CE_F93 ,5,262912138.6240383,367097220.0,6700775322.570198,0.0,-11197894862.458996
CE_F93 ,6,262912138.6240383,367097220.0,7020675404.847303,0.0,-11723565220.695234
CE_F93 ,7,262912138.6240383,367097220.0,7123005339.193693,0.0,-12274389035.389902
CE_F93 ,8,262912138.6240383,367097220.0,7463034355.152885,0.0,-12851557760.213305
CE_F93 ,9,262912138.6240383,367097220.0,7765617658.216287,0.0,-13456320946.093588
CE_F93 ,10,262912138.6240383,367097220.0,8094557045.840686,0.0,-14089988777.482346
CE_F93 ,11,262912138.6240383,367097220.0,8447022295.706902,0.0,-14753934783.56749
CE_F163,0,307694935.0712101,464568660.00000036,271227743.3335956,-32319148500000.0,-156873724.92879027
CE_F163,1,307694935.0712101,464568660.00000036,284231952.8071937,0.0,-156873724.92879027
CE_F163,2,307694935.0712101,464568660.00000036,297795321.1686184,0.0,-156873724.92879027
CE_F163,3,307694935.0712101,464568660.00000036,296819652.1126443,0.0,-156873724.92879027
CE_F163,4,307694935.0712101,464568660.00000036,305236402.85683715,0.0,-156873724.92879027
CE_F163,5,307694935.0712101,464568660.00000036,252391641.18397403,0.0,-156873724.92879027
CE_F163,6,307694935.0712101,464568660.00000036,0.0,0.0,-156873724.92879027
CE_F163,7,307694935.0712101,464568660.00000036,0.0,0.0,-156873724.92879027
CE_F163,8,307694935.0712101,464568660.00000036,0.0,0.0,-156873724.92879027
CE_F163,9,307694935.0712101,464568660.00000036,0.0,0.0,-156873724.92879027
CE_F163,10,307694935.0712101,464568660.00000036,0.0,0.0,-156873724.92879027
CE_F163,11,307694935.0712101,464568660.00000036,0.0,0.0,-156873724.92879027
CE_F162,0,286160490.666717,431553780.0,251935171.2374956,-30022371300000.0,-145393289.333283
CE_F162,1,286160490.666717,431553780.0,264014384.44876963,0.0,-145393289.333283
CE_F162,2,286160490.666717,431553780.0,276612983.2819646,0.0,-145393289.333283
CE_F162,3,286160490.666717,431553780.0,275706733.0891712,0.0,-145393289.333283
CE_F162,4,286160490.666717,431553780.0,223746826.39998752,0.0,-145393289.333283
CE_F162,5,286160490.666717,431553780.0,234430242.77094245,0.0,-145393289.333283
CE_F162,6,286160490.666717,431553780.0,245611850.36231586,0.0,-145393289.333283
CE_F162,7,286160490.666717,431553780.0,0.0,0.0,-145393289.333283
CE_F162,8,286160490.666717,431553780.0,0.0,0.0,-145393289.333283
CE_F162,9,286160490.666717,431553780.0,0.0,0.0,-145393289.333283
CE_F162,10,286160490.666717,431553780.0,0.0,0.0,-145393289.333283
CE_F162,11,286160490.666717,431553780.0,0.0,0.0,-145393289.333283
CE_F172,0,429934432.7642641,655989840.0,506765008.4505289,-45635957800000.0,-390802747.10668766
CE_F172,1,429934432.7642641,655989840.0,531062221.7178124,0.0,-398240048.60912627
CE_F172,2,429934432.7642641,655989840.0,556404173.8271917,0.0,-406381472.3682236
CE_F172,3,429934432.7642641,655989840.0,554580878.7347856,0.0,-414913747.362994
CE_F172,4,429934432.7642641,655989840.0,570306469.092626,0.0,-423855192.1900505
CE_F172,5,429934432.7642641,655989840.0,502284124.86171114,0.0,-433225061.22971666
CE_F172,6,429934432.7642641,655989840.0,126965105.87449175,0.0,-443043574.45866
CE_F172,7,429934432.7642641,655989840.0,133021299.77224976,0.0,-453331953.009135
CE_F172,8,429934432.7642641,655989840.0,139366106.10159627,0.0,-464112459.2925097
CE_F172,9,429934432.7642641,655989840.0,145007378.02127424,0.0,-475408440.99786925
CE_F172,10,429934432.7642641,655989840.0,151151487.12393853,0.0,-487244378.5657859
CE_F172,11,429934432.7642641,655989840.0,157734927.95003,0.0,-499645935.9145872
CE_F45 ,0,151689929.55915818,227996820.00000003,2528619685.990245,-15861300400000.0,-3906500723.2458816
CE_F45 ,1,151689929.55915818,227996820.00000003,2649856177.7721233,0.0,-4079368352.7883286
CE_F45 ,2,151689929.55915818,227996820.00000003,2776305632.4831505,0.0,-4268603868.7714972
CE_F45 ,3,151689929.55915818,227996820.00000003,2767222425.7381063,0.0,-4466923720.536316
CE_F45 ,4,151689929.55915818,227996820.00000003,2845704183.853974,0.0,-4674753468.209964
CE_F45 ,5,151689929.55915818,227996820.00000003,2817009227.847493,0.0,-4892540436.858937
CE_F45 ,6,151689929.55915818,227996820.00000003,2951494747.031882,0.0,-5120754403.008229
CE_F45 ,7,151689929.55915818,227996820.00000003,3092394742.5562983,0.0,-5359888416.405486
CE_F45 ,8,151689929.55915818,227996820.00000003,3240014878.7361636,0.0,-5610459728.985757
CE_F45 ,9,151689929.55915818,227996820.00000003,3371378209.076882,0.0,-5873010814.656249
CE_F45 ,10,151689929.55915818,227996820.00000003,3514183757.0552464,0.0,-6148110470.3677
CE_F45 ,11,151689929.55915818,227996820.00000003,3667202798.633817,0.0,-6436354993.136199
CE_F81 ,0,1382243586.0766447,1905421500.0,28990602710.698994,-132556525800000.0,-45134686177.75564
CE_F81 ,1,1382243586.0766447,1905421500.0,30380578034.691208,0.0,-47148179527.505775
CE_F81 ,2,1382243586.0766447,1905421500.0,31830319933.333553,0.0,-49352319398.80683
CE_F81 ,3,1382243586.0766447,1905421500.0,31726214411.010406,0.0,-51662272231.373764
CE_F81 ,4,1382243586.0766447,1905421500.0,32363596889.020245,0.0,-54082994994.57156
CE_F81 ,5,1382243586.0766447,1905421500.0,33910333453.396706,0.0,-56619698181.425186
CE_F81 ,6,1382243586.0766447,1905421500.0,34376801241.85532,0.0,-59277853805.98126
CE_F81 ,7,1382243586.0766447,1905421500.0,36017936486.211525,0.0,-62063204975.964455
CE_F81 ,8,1382243586.0766447,1905421500.0,37737346408.00789,0.0,-64981776714.09588
CE_F81 ,9,1382243586.0766447,1905421500.0,39267412133.79688,0.0,-68039887837.28909
CE_F81 ,10,1382243586.0766447,1905421500.0,40930751895.67301,0.0,-71244163782.69235
CE_F81 ,11,1382243586.0766447,1905421500.0,42713054766.25161,0.0,-74601550318.4296
CE_F86 ,0,432674308.2948762,599621580.0,9126324499.964584,-41714527000000.0,-14210185217.230057
CE_F86 ,1,432674308.2948762,599621580.0,9563892700.263325,0.0,-14844083167.291855
CE_F86 ,2,432674308.2948762,599621580.0,10020275588.892334,0.0,-15537999216.462997
CE_F86 ,3,432674308.2948762,599621580.0,9987499391.798782,0.0,-16265229200.506039
CE_F86 ,4,432674308.2948762,599621580.0,9940290110.505608,0.0,-17027334064.184654
CE_F86 ,5,432674308.2948762,599621580.0,10414862228.369434,0.0,-17825954556.4716
CE_F86 ,6,432674308.2948762,599621580.0,10821426955.274033,0.0,-18662813756.652393
CE_F86 ,7,432674308.2948762,599621580.0,11338077332.215511,0.0,-19539720094.322933
CE_F86 ,8,432674308.2948762,599621580.0,11879371478.078463,0.0,-20458570761.14632
CE_F86 ,9,432674308.2948762,599621580.0,12360777233.269138,0.0,-21421355454.75371
CE_F86 ,10,432674308.2948762,599621580.0,12884441959.981514,0.0,-22430160420.12911
CE_F86 ,11,432674308.2948762,599621580.0,13445557003.197805,0.0,-23487172769.113052
CE_F133,0,151781175.828796,221445720.00000003,41590418.799025714,-15405553100000.0,-69664544.17120403
CE_F133,1,151781175.828796,221445720.00000003,43584501.37888918,0.0,-69664544.17120403
CE_F133,2,151781175.828796,221445720.00000003,45664326.11784771,0.0,-69664544.17120403
CE_F133,3,151781175.828796,221445720.00000003,45514810.07943951,0.0,-69664544.17120403
CE_F133,4,151781175.828796,221445720.00000003,46805545.20200778,0.0,-69664544.17120403
CE_F133,5,151781175.828796,221445720.00000003,16967167.316592313,0.0,-69664544.17120403
CE_F133,6,151781175.828796,221445720.00000003,17776481.882543445,0.0,-69664544.17120403
CE_F133,7,151781175.828796,221445720.00000003,0.0,0.0,-69664544.17120403
CE_F133,8,151781175.828796,221445720.00000003,0.0,0.0,-69664544.17120403
CE_F133,9,151781175.828796,221445720.00000003,0.0,0.0,-69664544.17120403
CE_F133,10,151781175.828796,221445720.00000003,0.0,0.0,-69664544.17120403
CE_F133,11,151781175.828796,221445720.00000003,0.0,0.0,-69664544.17120403
CE_F38 ,0,624877870.05356,829558440.0,9000738774.435024,-57710791500000.0,-13808910912.244083
CE_F38 ,1,624877870.05356,829558440.0,9432285676.685091,0.0,-14422737894.761559
CE_F38 ,2,624877870.05356,829558440.0,9882388361.691277,0.0,-15094685158.203035
CE_F38 ,3,624877870.05356,829558440.0,9849935496.979015,0.0,-15798881591.136623
CE_F38 ,4,624877870.05356,829558440.0,10013357968.515793,0.0,-16536837531.368689
CE_F38 ,5,624877870.05356,829558440.0,10006410855.01287,0.0,-17310140549.854313
CE_F38 ,6,624877870.05356,829558440.0,10483994445.834293,0.0,-18120457884.657127
CE_F38 ,7,624877870.05356,829558440.0,10984351217.833586,0.0,-18969539355.088486
CE_F38 ,8,624877870.05356,829558440.0,11508566097.631834,0.0,-19859220656.387486
CE_F38 ,9,624877870.05356,829558440.0,11975024891.925905,0.0,-20791426976.73655
CE_F38 ,10,624877870.05356,829558440.0,12482114566.087816,0.0,-21768176902.730377
CE_F38 ,11,624877870.05356,829558440.0,13025469398.982222,0.0,-22777639082.320473
AL_F11 ,0,271159838.725584,326466540.0009016,5684263513.977319,-1914464275000000.0,-55306701.27516484
AL_F11 ,1,271159838.72483516,326466540.0,5956799621.550521,0.0,-55306701.27516484
AL_F11 ,2,271159838.72483516,326466540.0,6241054318.196433,0.0,-55306701.27516484
AL_F11 ,3,271159838.72483516,326466540.0,6220739361.490781,0.0,-55306701.27516484
AL_F11 ,4,271159838.72483516,326466540.0,0.0,0.0,-55306701.27516484
AL_F11 ,5,271159838.72483516,326466540.0,0.0,0.0,-55306701.27516484
AL_F11 ,6,271159838.72483516,326466540.0,0.0,0.0,-55306701.27516484
AL_F11 ,7,271159838.72483516,326466540.0,0.0,0.0,-55306701.27516484
AL_F11 ,8,271159838.72483516,326466540.0,0.0,0.0,-55306701.27516484
AL_F11 ,9,271159838.72483516,326466540.0,0.0,0.0,-55306701.27516484
AL_F11 ,10,271159838.72483516,326466540.0,0.0,0.0,-55306701.27516484
AL_F11 ,11,271159838.72483516,326466540.0,0.0,0.0,-55306701.27516484
CE_F122,0,925086827.5531574,1333217700.0000007,12785888676.816492,-92749400800000.0,-19595525744.450638
CE_F122,1,925086827.5531574,1333217700.0000007,13398917316.939507,0.0,-20461472507.22889
CE_F122,2,925086827.553157,1333217700.0,14038305145.855413,0.0,-21409411090.782356
CE_F122,3,925086827.553157,1333217700.0,13992351006.933437,0.0,-22402854243.39271
CE_F122,4,925086827.553157,1333217700.0,14389165077.54625,0.0,-23443933567.955784
CE_F122,5,925086827.553157,1333217700.0,15076816148.600115,0.0,-24534889684.065434
CE_F122,6,925086827.553157,1333217700.0,15594390598.997305,0.0,-25678075666.21829
CE_F122,7,925086827.553157,1333217700.0,15491520315.515345,0.0,-26875961159.490288
CE_F122,8,925086827.553157,1333217700.0,16231002527.332958,0.0,-28131137032.19064
CE_F122,9,925086827.553157,1333217700.0,16889043096.855606,0.0,-29446320483.42913
CE_F122,10,925086827.553157,1333217700.0,17604401495.583084,0.0,-30824360557.83531
CE_F122,11,925086827.553157,1333217700.0,18370922109.232212,0.0,-32268244040.693222
CE_F56 ,0,861972408.2392514,881142840.0,10209949638.29658,-61299420400000.0,-15454180366.512363
CE_F56 ,1,861972408.2392514,881142840.0,10699473026.204554,0.0,-16134960847.795475
CE_F56 ,2,861972408.2392514,881142840.0,11210045087.136705,0.0,-16880235467.843468
CE_F56 ,3,861972408.2392514,881142840.0,11173091773.815304,0.0,-17660549437.079506
CE_F56 ,4,861972408.2392514,881142840.0,11365081611.941057,0.0,-18477508017.968246
CE_F56 ,5,861972408.2392514,881142840.0,11907939939.764368,0.0,-19332797470.199154
CE_F56 ,6,861972408.2392514,881142840.0,12476123235.046206,0.0,-20228187405.14785
CE_F56 ,7,861972408.2392514,881142840.0,12498129702.746565,0.0,-21165533667.830215
CE_F56 ,8,861972408.2392514,881142840.0,13094424710.102707,0.0,-22146781630.61537
CE_F56 ,9,861972408.2392514,881142840.0,13624991241.79084,0.0,-23173969830.456223
CE_F56 ,10,861972408.2392514,881142840.0,14189448118.642927,0.0,-24249233909.252605
CE_F56 ,11,861972408.2392514,881142840.0,14792729508.855057,0.0,-25374810834.00922
CE_F64 ,0,218411645.14268354,406529280.0,4962491168.156358,-28281465200000.0,-7746212187.02871
CE_F64 ,1,218411645.14268354,406529280.0,5200421380.856662,0.0,-8087347472.046562
CE_F64 ,2,218411645.14268354,406529280.0,5448582187.99517,0.0,-8460782946.780542
CE_F64 ,3,218411645.14268354,406529280.0,5430767911.201274,0.0,-8852146141.5704
CE_F64 ,4,218411645.14268354,406529280.0,5584803120.860312,0.0,-9262276927.548151
CE_F64 ,5,218411645.14268354,406529280.0,5793117187.536029,0.0,-9692058131.566458
CE_F64 ,6,218411645.14268354,406529280.0,6069696778.420388,0.0,-10142416891.33925
CE_F64 ,7,218411645.14268354,406529280.0,6102135492.165294,0.0,-10614326277.478788
CE_F64 ,8,218411645.14268354,406529280.0,6393443889.62439,0.0,-11108807127.09246
CE_F64 ,9,218411645.14268354,406529280.0,6652674275.585301,0.0,-11626930056.617834
CE_F64 ,10,218411645.14268354,406529280.0,6934484495.382075,0.0,-12169817635.085972
CE_F64 ,11,218411645.14268354,406529280.0,7236450063.179602,0.0,-12738646707.285082
CE_F72 ,0,46689520.53775842,73459260.0,960822263.6294862,-6132504000000.0,-1478441098.7851007
CE_F72 ,1,46689520.53775842,73459260.0,1006889578.9769679,0.0,-1543355829.2543876
CE_F72 ,2,46689520.53775842,73459260.0,1054937710.5260916,0.0,-1613490342.837744
CE_F72 ,3,46689520.53775842,73459260.0,1051463634.1172925,0.0,-1686922255.3200762
CE_F72 ,4,46689520.53775842,73459260.0,1068837490.4892896,0.0,-1763802630.8851144
CE_F72 ,5,46689520.53775842,73459260.0,1067826132.9367764,0.0,-1844290156.0088432
CE_F72 ,6,46689520.53775842,73459260.0,1118780762.8859308,0.0,-1928551361.0274925
CE_F72 ,7,46689520.53775842,73459260.0,1172164650.6008248,0.0,-2016760891.3455534
CE_F72 ,8,46689520.53775842,73459260.0,1228093505.6536112,0.0,-2109101817.3926053
CE_F72 ,9,46689520.53775842,73459260.0,1277858187.8695855,0.0,-2205765976.90707
CE_F72 ,10,46689520.53775842,73459260.0,1331957673.3644183,0.0,-2306954345.7464437
CE_F72 ,11,46689520.53775842,73459260.0,1389925987.119875,0.0,-2412877435.027777
CE_F182,0,84081337.73614278,129814740.00000001,149283426.52957463,-9030964600000.0,-156787986.4004753
CE_F182,1,84081337.73614278,129814740.00000001,156440927.91813788,0.0,-161801918.20527852
CE_F182,2,84081337.73614278,129814740.00000001,163906189.69184187,0.0,-167290524.1538855
CE_F182,3,84081337.73614278,129814740.00000001,163368968.88503975,0.0,-173042635.39355826
CE_F182,4,84081337.73614278,129814740.00000001,168001313.04991597,0.0,-179070604.29182386
CE_F182,5,84081337.73614278,129814740.00000001,157162067.4728114,0.0,-185387413.9842202
CE_F182,6,84081337.73614278,129814740.00000001,164659073.6812519,0.0,-192006698.5370853
CE_F182,7,84081337.73614278,129814740.00000001,89672885.48612824,0.0,-198942766.96846354
CE_F182,8,84081337.73614278,129814740.00000001,93950138.01511757,0.0,-206210630.33549082
CE_F182,9,84081337.73614278,129814740.00000001,97746639.29316989,0.0,-213826031.42711663
CE_F182,10,84081337.73614278,129814740.00000001,101888784.49247418,0.0,-221805476.7948627
CE_F182,11,84081337.73614278,129814740.00000001,106327091.79681656,0.0,-230166270.97306478
CE_F178,0,84407952.7757493,129702600.0,97746225.86880891,-9023161800000.0,-73884916.66648923
CE_F178,1,84407952.7757493,129702600.0,102432739.05816296,0.0,-75175574.4519393
CE_F178,2,84407952.7757493,129702600.0,107320764.34312448,0.0,-76588424.54992366
CE_F178,3,84407952.7757493,129702600.0,106969038.0052107,0.0,-78069101.79700394
CE_F178,4,84407952.7757493,129702600.0,110002186.44784833,0.0,-79620785.11946467
CE_F178,5,84407952.7757493,129702600.0,39876028.450394906,0.0,-81246815.83439758
CE_F178,6,84407952.7757493,129702600.0,22033554.97574008,0.0,-82950702.82307062
CE_F178,7,84407952.7757493,129702600.0,23084557.834280673,0.0,-84736128.70155042
CE_F178,8,84407952.7757493,129702600.0,24185647.490874503,0.0,-86606956.78339536
CE_F178,9,84407952.7757493,129702600.0,25164625.590493817,0.0,-88567238.71481252
CE_F178,10,84407952.7757493,129702600.0,26230865.38834031,0.0,-90621222.71287623
CE_F178,11,84407952.7757493,129702600.0,27373346.030878615,0.0,-92773362.3681654
CE_F110,0,100356584.0503367,142732440.0,2390179041.606546,-9929622000000.0,-3734179982.1341605
CE_F110,1,100356584.0503367,142732440.0,2504777896.998068,0.0,-3900798030.2338715
CE_F110,2,100356584.0503367,142732440.0,2624304308.244254,0.0,-4083192234.256404
CE_F110,3,100356584.0503367,142732440.0,2615715873.7245793,0.0,-4274342183.507605
CE_F110,4,100356584.0503367,142732440.0,2689898128.4025354,0.0,-4474658036.781734
CE_F110,5,100356584.0503367,142732440.0,2715245309.6518373,0.0,-4684570929.868764
CE_F110,6,100356584.0503367,142732440.0,2844869831.273186,0.0,-4904533637.173659
CE_F110,7,100356584.0503367,142732440.0,2980676852.13619,0.0,-5135021363.690001
CE_F110,8,100356584.0503367,142732440.0,3122960976.6100035,0.0,-5376532640.296249
CE_F110,9,100356584.0503367,142732440.0,3249575363.0577073,0.0,-5629590306.58539
CE_F110,10,100356584.0503367,142732440.0,3387218330.869169,0.0,-5894742572.038562
CE_F110,11,100356584.0503367,142732440.0,3534705519.4336915,0.0,-6172564150.3988905
CE_F10 ,0,292976724.73077035,274960260.0,2366211097.0176153,-19128458200000.004,-3519444060.763097
CE_F10 ,1,292976724.73077035,274960260.0,2479660792.045764,0.0,-3679269040.4941425
CE_F10 ,2,292976724.73077035,274960260.0,2597988630.9876194,0.0,-3854226598.3775454
CE_F10 ,3,292976724.73077035,274960260.0,2589609782.1729045,0.0,-4037590953.464882
CE_F10 ,4,292976724.73077035,274960260.0,2626967876.4617906,0.0,-4229756312.610326
CE_F10 ,5,292976724.73077035,274960260.0,2600871099.0657773,0.0,-4431137055.846008
CE_F10 ,6,292976724.73077035,274960260.0,2725164588.69497,0.0,-4642168374.833459
CE_F10 ,7,292976724.73077035,274960260.0,2855392214.6794724,0.0,-4863307036.410674
CE_F10 ,8,292976724.73077035,274960260.0,2991837016.404088,0.0,-5095032245.362856
CE_F10 ,9,292976724.73077035,274960260.0,3113281874.9880977,0.0,-5337846591.311995
CE_F10 ,10,292976724.73077035,274960260.0,3245304378.702279,0.0,-5592277070.941523
CE_F10 ,11,292976724.73077035,274960260.0,3386771189.0565195,0.0,-5858876180.6473055
CE_F83 ,0,139931523.8543232,193305600.0,2760627107.633425,-13447899300000.0,-4289829541.5295534
CE_F83 ,1,139931523.8543232,193305600.0,2892987362.3216915,0.0,-4481036883.092412
CE_F83 ,2,139931523.8543232,193305600.0,3031038882.823092,0.0,-4690348589.014594
CE_F83 ,3,139931523.8543232,193305600.0,3021125024.029063,0.0,-4909708581.609701
CE_F83 ,4,139931523.8543232,193305600.0,3080181707.642202,0.0,-5139587586.792439
CE_F83 ,5,139931523.8543232,193305600.0,3227390782.6845746,0.0,-5380480405.661195
CE_F83 ,6,139931523.8543232,193305600.0,3264536741.240445,0.0,-5632906673.938031
CE_F83 ,7,139931523.8543232,193305600.0,3420383994.0503883,0.0,-5897411771.003199
CE_F83 ,8,139931523.8543232,193305600.0,3583664429.4607925,0.0,-6174567847.50591
CE_F83 ,9,139931523.8543232,193305600.0,3728964066.1559095,0.0,-6464974953.433802
CE_F83 ,10,139931523.8543232,193305600.0,3886919807.8730845,0.0,-6769262256.097075
CE_F83 ,11,139931523.8543232,193305600.0,4056172636.6241217,0.0,-7088089342.125561
CE_F88 ,0,64668795.5340504,89812800.0,1383970246.1834466,-7497724600000.0,-2138275871.852855
CE_F88 ,1,64668795.5340504,89812800.0,1450325696.2763999,0.0,-2233648792.2969036
CE_F88 ,2,64668795.5340504,89812800.0,1519534317.8559034,0.0,-2338052048.104819
CE_F88 ,3,64668795.5340504,89812800.0,1514563728.8850539,0.0,-2447467285.8499665
CE_F88 ,4,64668795.5340504,89812800.0,1557519455.0878525,0.0,-2562129297.049645
CE_F88 ,5,64668795.5340504,89812800.0,1616394756.4906638,0.0,-2682284881.534295
