step,price,quantity,side
10,6008.082279792147,1296943.0019999999,buy
10,6005.115274172964,279710.56800000183,buy
10,6003.586552691419,357427.88999999687,buy
10,5998.113650661165,657344.1870000027,buy
10,5997.069881282152,585362.2859999985,buy
10,5995.974989530641,111226.19399999827,buy
10,5992.528851002168,137039.68800000008,buy
10,5987.360624302131,65827.77300000051,buy
10,5984.274517331948,98008.77600000054,buy
10,5984.222813514696,138731.9129999997,buy
10,5982.09291128072,846759.9600000046,buy
10,5979.942915454401,988379.4779999852,buy
10,5974.578083887525,423317.6279999949,buy
10,5968.686026796552,84112.42500000075,buy
10,5967.110927569435,347088.77999999933,buy
10,5966.846183936311,58046.76899999939,buy
10,5960.353702552727,571450.2480000034,buy
10,5959.998873192804,301857.5430130288,buy
10,5959.178378812388,112150.34100000188,buy
10,5955.297976412229,2428834.4134356678,buy
10,5952.679286574235,48358.86300000013,buy
10,5945.231939206732,114398.84699999914,buy
10,5944.624285927244,71163.3599999994,buy
10,5940.371890296789,45975.33900000062,buy
10,5936.601980718315,351794.9789999947,buy
10,5935.955373983999,119744.76599999983,buy
10,5933.995085520038,411887.9969999995,buy
10,5933.149724823487,741689.3250000402,buy
10,5932.785853803535,18595.38599999994,buy
10,5923.991625909908,92756.10600000061,buy
10,5921.911454004883,110131.56000000052,buy
10,5916.708594545025,204893.15399999917,buy
10,5902.737676785363,288566.58599999733,buy
10,5899.105347641213,346433.6700000018,buy
10,5894.299941199828,646070.2020000014,buy
10,5889.795222842195,384878.25,buy
10,5884.309808678401,1609272.0196330324,buy
10,5871.344994171346,309915.152999999,buy
10,5871.306721297829,731772.4657473452,buy
10,5869.822017738986,155056.87800000096,buy
10,5868.765343560551,1977850.3132412136,buy
10,5868.058646200211,93054.1499999999,buy
10,5858.455434174365,87855.49800000153,buy
10,5856.529855553531,102021.45300000021,buy
10,5849.602084878794,539203.7789999992,buy
10,5849.2858625561585,125305.8120000409,buy
10,5848.277431204664,96808.71599999932,buy
10,5847.009497707181,165636.51300000027,buy
10,5840.497078038499,290229.5969999973,buy
10,5834.765867465421,469434.7170000002,buy
10,5823.515683389436,50038.775999998674,buy
10,5818.864063476103,117623.87099999993,buy
10,5818.278685387676,102516.68700000015,buy
10,5817.69333248056,369200.88000000035,buy
10,5815.352171836808,25745.966999999975,buy
10,5814.1421644030415,344590.8030000001,buy
10,5812.426286990862,227180.4480000002,buy
10,5812.3517026282525,279293.30099999905,buy
10,5811.799016968669,37731.015000000014,buy
10,5810.627594218003,36135.828000000096,buy
10,5807.699480112965,148599.3060000001,buy
10,5807.026196728794,346916.9159999937,buy
10,5806.528410584862,42209.33399999997,buy
10,5805.942914080473,112802.99400000006,buy
10,5805.859903838112,4086.234000000026,buy
10,5805.357442806239,27676.674000000115,buy
10,5800.674579241095,79886.52000000008,buy
10,5799.098836614382,170728.57800000533,buy
10,5794.8149739440105,179939.67299999855,buy
10,5794.728007709901,112626.57599999988,buy
10,5786.825807013994,130349.15100000054,buy
10,5786.70565128711,143909.77500000037,buy
10,5785.537689410254,441423.3419999983,buy
10,5784.953746657122,241068.83399999887,buy
10,5784.369829085303,44909.91000000015,buy
10,5783.785936694795,74217.67200000025,buy
10,5783.202068659153,285276.1950000003,buy
10,5782.6182266313035,245209.12199999858,buy
10,5782.0344097847665,427064.8410000019,buy
10,5780.866850809323,609351.425999999,buy
10,5780.790423019136,36819.18900000071,buy
10,5780.283109506756,177163.90200000047,buy
10,5779.6993933855,249454.97100000083,buy
10,5779.341480482366,511462.7819999978,buy
10,5779.115701619361,395125.6409999989,buy
10,5778.532035860764,404726.1570000006,buy
10,5777.948395283479,285716.57400000095,buy
10,5777.3647798875045,637327.9079999998,buy
10,5776.7811888467895,134068.89599999972,buy
10,5776.197623813476,342294.3000000026,buy
10,5776.11603679226,35941.94099999964,buy
10,5775.614083961472,778125.7349999994,buy
10,5775.030569290779,107515.2240000004,buy
10,5774.44707897549,512477.5050000027,buy
10,5773.863614667455,178240.26600000076,buy
10,5773.280175540734,116328.71700000018,buy
10,5772.061200911178,3191157.8129893467,buy
10,5771.796891876408,476132.6970000006,buy
10,5771.530008422707,53113.84199999925,buy
10,5770.363356801142,403189.1999999974,buy
10,5769.7800679367,353213.3429999985,buy
10,5769.196805079231,198630.80099999998,buy
10,5768.613567403075,111293.23500000127,buy
10,5768.030354082711,114636.680999998,buy
10,5767.447166769211,121506.47100000083,buy
10,5767.355914615108,242759.81699999794,buy
10,5766.919431052517,91942.93800000008,buy
10,5766.864004637026,502079.6880000029,buy
10,5766.772107705361,73132.74899999937,buy
10,5766.2808676861505,210196.30499999784,buy
10,5765.604571229123,483336.0720000006,buy
10,5765.114668502994,352772.7929999996,buy
10,5764.531607096091,995938.632000003,buy
10,5763.948570870498,259968.76199999824,buy
10,5763.365559000982,69875.55899999989,buy
10,5762.199612456427,75114.95400000038,buy
10,5761.616676956114,182405.38499999978,buy
10,5760.4508806743725,383606.4059999995,buy
10,5760.351903500832,113592.80700000189,buy
10,5759.868020718032,1058883.7679999992,buy
10,5759.285185943003,162818.38800000027,buy
10,5758.702375524338,635002.7759999968,buy
10,5758.119591111968,1604907.683999993,buy
10,5757.536831880908,199349.4690000005,buy
10,5757.434638369682,506330.1899999939,buy
10,5756.954097006321,519390.513000004,buy
10,5755.7887044508325,285699.9329999946,buy
10,5755.684581722752,398294.62200000323,buy
10,5755.206045945056,503121.0870000012,buy
10,5754.005239794137,151881.83999999985,buy
10,5751.018874675741,110023.05600000173,buy
10,5750.201244694758,127502.41500000283,buy
10,5748.785985461459,402729.3720000014,buy
10,5747.405724466884,94770.44099999964,buy
10,5745.366147940813,132979.58100000117,buy
10,5743.620422580485,143955.83700000122,buy
10,5743.404389168789,1086597.5579999909,buy
10,5739.999985188464,833666.9760000017,buy
10,5739.478939977142,411568.4519999996,buy
10,5736.782363552162,59629.49099999992,buy
10,5729.143700012254,249005.88900000043,buy
10,5727.4773687661,396372.23999999836,buy
10,5722.458510282094,588379.7880000025,buy
10,5721.041957793881,632294.9279999994,buy
10,5720.189979429597,131460.42599999812,buy
10,5717.126113424907,119538.8189999999,buy
10,5712.19146382101,67944.74400000018,buy
10,5710.080981644343,1544712.8399999961,buy
10,5709.244833436982,154074.1950000003,buy
10,5708.988969255024,151322.84100000001,buy
10,5707.161825295175,740735.2080000043,buy
10,5699.567149817135,479279.3219999969,buy
10,5694.360870645789,75287.88000000035,buy
10,5692.856959184536,388718.99999999814,buy
10,5692.604180844339,93456.07199999876,buy
10,5691.052227644627,787747.1940130293,buy
10,5688.041904247951,15001.9290000014,buy
10,5686.405133078545,639990.6390000023,buy
10,5685.282929353331,189684.9360000007,buy
10,5681.558401574961,2244186.1834356636,buy
10,5679.077571583204,50418.77400000021,buy
10,5672.331636480508,33615.575999997556,buy
10,5671.547953070845,134384.92200000025,buy
10,5670.9476676942595,89488.1969999997,buy
10,5667.3264280261055,72275.28300000075,buy
10,5663.308223367994,394812.6659999974,buy
10,5663.090064044953,138175.7399999993,buy
10,5662.096053542037,25415.360999999568,buy
10,5661.031863634378,411031.19699999876,buy
10,5660.012072200107,740471.4450000413,buy
10,5659.87729842236,147019.7250000015,buy
10,5659.231596204517,698421.5099999905,buy
10,5651.268088317929,104098.37400000077,buy
10,5649.68092396651,109848.31200000038,buy
10,5644.314386902491,231979.59899999946,buy
10,5631.187548259539,311007.59099999815,buy
10,5627.7194331188275,374724.5940000005,buy
10,5623.336831451614,619418.6640000027,buy
10,5618.830212406216,417966.4170000013,buy
10,5613.798243071669,2048976.019633036,buy
10,5606.635940197712,888427.5457473435,buy
10,5601.419431670908,350039.19600000046,buy
10,5599.7599941033595,154785.62700000033,buy
10,5598.73147690768,2413841.7290257365,buy
10,5598.076345252191,100290.70799999963,buy
10,5589.112480355234,141448.5089999996,buy
10,5587.273938577101,90278.3339999998,buy
10,5580.640042237033,568513.3859999999,buy
10,5580.357378063916,137617.36200004164,buy
10,5579.394528543048,96633.48599999957,buy
10,5578.183906623248,141974.1540000001,buy
10,5573.768861089913,827.0460000000894,buy
10,5571.760863249765,324117.43199999817,buy
10,5566.28877056333,468419.8229999989,buy
10,5555.547230780491,80308.59299999941,buy
10,5551.310685472658,117410.95799999998,buy
10,5550.75176765313,96011.46000000008,buy
10,5550.192873891317,345773.1240000003,buy
10,5549.634004187217,35092.350000000006,buy
10,5548.51633616117,102871.35900000005,buy
10,5547.957538630249,33392.14199999999,buy
10,5546.783042080319,329668.2540000003,buy
10,5545.722588292886,138207.21300000005,buy
10,5545.530447160876,54877.67100002058,buy
10,5545.163910259783,212764.6440000001,buy
10,5544.888002291929,320830.5240000002,buy
10,5544.605257075216,67957.587,buy
10,5544.046627948365,177331.37400000007,buy
10,5543.98656854496,21125.0070000001,buy
10,5543.488022879227,60502.48200000008,buy
10,5539.988749089176,400313.95199999586,buy
10,5539.020046823025,125585.1810000001,buy
10,5533.365466961305,103854.63599999991,buy
10,5532.214882837698,205689.3300000038,buy
10,5529.3526554707305,34749.49464000005,buy
10,5528.1247182952675,209387.6280000005,buy
10,5520.605920054597,137973.24000000022,buy
10,5520.516218368579,130128.14699999988,buy
10,5519.490754033582,424417.6259999983,buy
10,5519.238818950657,25293.95999999903,buy
10,5518.933207504292,263407.7879999988,buy
10,5518.375685032717,66819.60000000056,buy
10,5517.818186618856,110425.41000000015,buy
10,5517.260711473622,248212.2420000001,buy
10,5516.703261175224,267931.74599999934,buy
10,5516.145834934541,399965.3100000024,buy
10,5515.588432751572,185813.1000000015,buy
10,5515.031053837366,790319.8079999983,buy
10,5514.938972600419,42486.35400000028,buy
10,5514.473699769861,153318.3660000004,buy
10,5513.916369760069,224704.74600000074,buy
10,5513.574635841296,577680.7589999996,buy
10,5513.359063019143,366917.08499999996,buy
10,5512.8017811248155,351982.1160000013,buy
10,5512.244523288201,271975.6440000003,buy
10,5511.687289509302,592757.2440000009,buy
10,5511.130078999405,117404.63999999966,buy
10,5510.572893335968,327831.1560000023,buy
10,5510.015731730246,681407.6399999987,buy
10,5509.458594182239,107282.27700000023,buy
10,5508.901479903369,495250.68600000255,buy
10,5508.344390470826,177917.63400000054,buy
10,5507.787325095996,101540.71800000034,buy
10,5506.62345297953,2933797.412989348,buy
10,5506.371091775352,617537.0879999958,buy
10,5506.116272529387,55155.43799999985,buy
10,5505.002358299226,389636.08199999854,buy
10,5504.445436482413,352528.93799999915,buy
10,5503.888539511653,198216.75599999912,buy
10,5503.331666598608,111042.21600000095,buy
10,5502.774816955075,125899.95599999838,buy
10,5502.217992157492,135081.22500000056,buy
10,5502.111787276131,242163.35999999754,buy
10,5501.714112324317,102970.67400000058,buy
10,5501.661191417624,439213.1400000006,buy
10,5501.554372235419,72953.06399999931,buy
10,5501.10441473547,237409.964999998,buy
10,5500.439616045065,482032.0079999976,buy
10,5499.9909327562755,308601.30599999987,buy
10,5499.44290106572,54872.58600000292,buy
10,5499.434228247299,878488.2540000007,buy
10,5498.877547796038,259405.50599999912,buy
10,5498.320890614562,69717.95999999996,buy
10,5497.207650000679,77633.44200000027,buy
10,5496.651065780309,181993.96800000034,buy
10,5495.537968724955,395942.904000001,buy
10,5495.424403987104,132900.0390000008,buy
10,5494.981456677762,1101673.808999993,buy
10,5494.424968688284,162502.9020000007,buy
10,5493.868503968865,565296.5879999995,buy
10,5493.31206409485,1601797.9499999955,buy
10,5492.75564827855,221620.86000000127,buy
10,5492.639019244118,504964.0799999945,buy
10,5492.19925573241,586634.877000004,buy
10,5491.086544388452,317618.43299999647,buy
10,5490.968077335147,397316.0160000026,buy
10,5490.530224803044,552553.7219999991,buy
10,5489.179621273472,169615.88999999966,buy
10,5486.513293361622,130900.53600000218,buy
10,5485.751664847769,215650.5840000026,buy
10,5484.843146896339,22140.288000001572,buy
10,5484.400382394422,353813.16600000113,buy
10,5483.618831961222,708673.5720000006,buy
10,5483.082516168522,152581.65300000086,buy
10,5481.135138954824,144639.4320000005,buy
10,5479.264359665365,158658.09300000127,buy
10,5479.058094381542,1180012.8509999886,buy
10,5475.456357272339,342973.7100000009,buy
10,5472.881772780725,61945.55999999982,buy
10,5465.588680721899,218301.20999999996,buy
10,5464.055032037553,435316.589999998,buy
10,5459.205929585243,490316.4900000021,buy
10,5457.706809811055,679227.5700000003,buy
10,5457.078106790802,151694.65799999796,buy
10,5454.1147722296,102037.94999999972,buy
10,5452.131952127663,2101046.201999992,buy
10,5449.4033689954795,56620.62000000011,buy
10,5446.590046356576,142489.03500000015,buy
10,5446.402425626312,156189.2759999996,buy
10,5444.601275275275,634710.4560000021,buy
10,5437.203034398474,535241.0159999989,buy
10,5433.977351080426,1273636.8450210653,buy
10,5432.379450829072,62739.90000000037,buy
10,5431.555580973082,77557.12200000137,buy
10,5431.2005532125695,44348.90400000103,buy
10,5430.9435785525775,430349.2199999988,buy
10,5430.702236288987,128865.375,buy
10,5424.919651541828,2059537.9534356594,buy
10,5424.783643741624,708531.0300000012,buy
10,5423.712210555544,173663.4600000009,buy
10,5417.787595454443,52478.68499999982,buy
10,5411.402281482553,95696.70299999788,buy
10,5410.450820560446,154370.9969999995,buy
10,5409.858515738421,107813.03399999999,buy
10,5407.299699619945,145299.36599999946,buy
10,5406.568101487997,66840.75000000047,buy
10,5406.3513508567385,101318.0129999984,buy
10,5403.618477506738,2129937.921000004,buy
10,5402.58368482367,437830.3530000001,buy
10,5400.61335575796,410174.3969999999,buy
10,5399.510987162435,236703.69000000134,buy
10,5399.436583818595,739253.5650000386,buy
10,5398.274003484646,6486.452999999747,buy
10,5394.506529944615,109565.06400000025,buy
10,5391.088000492669,115440.64199999999,buy
10,5384.4487460027085,259066.04399999976,buy
10,5372.118287879309,278378.63999999966,buy
10,5368.806967166979,333589.93200000003,buy
10,5364.568752183844,516182.22000000067,buy
10,5360.319632990819,369856.63800000027,buy
10,5355.4617350111985,1707480.019633036,buy
10,5353.884625802436,1045082.6257473454,buy
10,5351.5646574881885,120407.63400000008,buy
10,5349.829422515056,317352.4919999996,buy
10,5343.6430060411785,390163.23900000006,buy
10,5342.111601627958,149582.53800000064,buy
10,5341.110891487104,2214277.139378004,buy
10,5340.5040732997595,89768.84400000004,buy
10,5337.563100742458,205784.22600000072,buy
10,5336.224626238552,160543.5120000001,buy
10,5335.049339903974,37167.335999999894,buy
10,5334.495745615545,423136.65599999856,buy
10,5331.89289255932,195041.51999999955,buy
10,5330.137537648525,78535.21499999985,buy
10,5328.637027005143,597822.9930000007,buy
10,5327.9285478993925,130980.72600000026,buy
10,5323.533925953919,119716.53300004127,buy
10,5322.614641986635,80527.9049999998,buy
10,5322.2743384159785,274378.96800000034,buy
10,5322.081460619286,25750.881000000052,buy
10,5321.696593949806,294189.8940000003,buy
10,5321.458796508418,118311.79499999993,buy
10,5319.769781112586,49556.44799999986,buy
10,5316.725721630575,61222.77000000002,buy
10,5315.378373930669,337215.1859999988,buy
10,5314.789748812625,1438180.9200000018,buy
10,5312.675058533088,174640.96800000034,buy
10,5312.125633399854,33972.371999999974,buy
10,5310.153690890749,467404.92899999954,buy
10,5309.37878132757,85493.42100000009,buy
10,5307.436999519826,396514.27799999993,buy
10,5306.465917937342,392253.1919999998,buy
10,5301.51324117558,81630.35999999987,buy
10,5299.897812130128,74053.74599999934,buy
10,5299.584354537532,1917574.5599999987,buy
10,5297.064096099806,898839.7470148634,buy
10,5296.929990204981,45296.49600000004,buy
10,5296.335163992923,280440.9990000004,buy
10,5295.801512220217,97842.46499999997,buy
10,5295.50395174725,37643.939999999944,buy
10,5295.267884186068,80009.5500000001,buy
10,5294.734279135079,288144.2700000005,buy
10,5294.20069706725,32453.684999999998,buy
10,5294.193191681748,113991.22800000012,buy
10,5294.102007103172,258209.53199999873,buy
10,5293.866367435001,77319.22499999963,buy
10,5293.667137227345,38163.78000000017,buy
10,5293.133601125867,169606.89,buy
10,5292.60008800755,27826.785000000003,buy
10,5292.25851662439,528685.7039999999,buy
10,5290.466264610835,127815.12000000005,buy
10,5290.333925592015,119965.14000002295,buy
10,5289.93286565334,177303.87,buy
10,5289.852943786872,420952.06799999997,buy
10,5289.72052826719,362367.7469999995,buy
10,5289.399490434047,93705.84000000003,buy
10,5288.866138197912,163997.45999999996,buy
10,5288.332808944936,83426.08500000002,buy
10,5288.220419066703,1406167.2934356593,buy
10,5288.087625024896,425118.6180000007,buy
10,5287.04150903091,118231.4879999999,buy
10,5284.067000805584,116142.16500000007,buy
10,5283.533877646494,95082.69599999994,buy
10,5281.923574014905,1198452.996019818,buy
10,5281.256890238365,33056.66700000013,buy
10,5280.369138733992,50191.92000000016,buy
10,5278.972324156699,344279.3759999983,buy
10,5278.737546743732,103092.29999999981,buy
10,5277.601873617592,240650.08200000226,buy
10,5274.837044675525,28957.91220000002,buy
10,5273.696654167556,220769.35199999996,buy
10,5273.112257281352,1874889.7234356552,buy
10,5272.979949123199,566824.824000001,buy
10,5271.937660760786,157641.98400000017,buy
10,5271.016827272432,114317.24399999995,buy
10,5270.302517459768,40104.450000000186,buy
10,5270.090888849734,115742.95199999958,buy
10,5270.0560784142535,100834.01999999955,buy
10,5269.563136101127,6722.388000000734,buy
10,5267.422596244344,2206714.752000004,buy
10,5266.486089784112,114977.70000000019,buy
10,5266.450705652466,113834.50199999986,buy
10,5266.174206333448,44075.55599999998,buy
10,5265.953725824202,44676.72900000028,buy
10,5265.421384093939,407411.9099999983,buy
10,5264.889066100381,230927.2199999988,buy
10,5264.356771089982,55683.0,buy
10,5263.8244990627445,92021.17499999981,buy
10,5263.292249265284,211148.28899999987,buy
10,5262.760023204395,234893.33999999985,buy
10,5262.22782012667,333304.42500000075,buy
10,5261.695640032102,335684.2590000015,buy
10,5261.163482167442,658599.8399999999,buy
10,5260.631348039228,129472.83000000031,buy
10,5260.099236894172,187253.95500000054,buy
10,5259.772966247056,643898.7359999977,buy
10,5259.567147979121,338708.52899999917,buy
10,5259.035082800418,299238.0750000011,buy
10,5258.525978891258,78098.9040000001,buy
10,5258.503040604874,258234.71400000062,buy
10,5257.971021392489,548186.5800000001,buy
10,5257.43902441024,97837.19999999972,buy
10,5256.907051164208,280119.42000000086,buy
10,5256.375100901336,567839.6999999993,buy
10,5255.971604995863,152422.99199999962,buy
10,5255.843173621621,107049.33000000007,buy
10,5255.311268572175,412708.9050000012,buy
10,5255.259908179662,53472.60000000009,buy
10,5255.049053717443,154323.93599999975,buy
10,5254.7793872588145,148264.6950000003,buy
10,5254.247528928611,86752.71900000004,buy
10,5253.715693581569,230722.14599999972,buy
10,5253.183880464924,69506.3339999998,buy
10,5253.136321728991,2676437.012989357,buy
10,5252.895379813119,514614.23999999464,buy
10,5252.652091084233,54604.53000000003,buy
10,5252.39052166878,2942286.336000003,buy
10,5252.1203246867035,480727.9439999983,buy
10,5251.588581272332,324696.7349999994,buy
10,5251.056860088489,302069.88900000043,buy
10,5250.52516264047,190274.53499999922,buy
10,5249.993488175611,110791.19700000016,buy
10,5249.461835941375,109523.28599999938,buy
10,5248.930207442869,140327.91000000015,buy
10,5248.449128163434,113998.41000000061,buy
10,5248.398601927521,376346.5920000002,buy
10,5247.867019395333,264623.62499999814,buy
10,5247.335459093901,152207.27099999972,buy
10,5246.8039225280645,264429.8189999992,buy
10,5246.330232582158,156211.08300000057,buy
10,5246.272408945387,732073.5450000018,buy
10,5245.740918345872,258842.24999999907,buy
10,5245.209449977239,69560.36100000003,buy
10,5244.678005344075,503597.9699999988,buy
10,5244.1465836940715,67359.59999999986,buy
10,5244.059672133881,754209.3599999994,buy
10,5243.6151850272245,181582.55099999998,buy
10,5243.526445427032,104131.87199999997,buy
10,5243.083808591394,378544.4820000008,buy
10,5242.552455890902,329952.4200000018,buy
10,5242.021126173568,1144463.849999994,buy
10,5241.4898194393945,139243.13100000052,buy
10,5240.958534936364,495590.3999999985,buy
10,5240.427274168543,1372525.424999997,buy
10,5239.896036383882,230228.8200000003,buy
10,5239.364820830461,653879.2410000004,buy
10,5238.8336290121515,151778.01600000076,buy
10,5238.302460177,329955.0299999956,buy
10,5237.771314325009,480679.2809999995,buy
10,5237.24019070439,46431.648000000976,buy
10,5236.531021278973,176470.15499999933,buy
10,5233.208987125248,197435.95200000145,buy
10,5231.918851216374,304896.9600000009,buy
10,5230.660619505657,210392.86500000022,buy
10,5229.295734737528,309709.3319999995,buy
10,5228.801362834513,120532.86000000034,buy
10,5227.0640966399915,173360.3490000004,buy
10,5226.867158072218,1044188.1539999917,buy
10,5223.485441255653,100576.89000000013,buy
10,5220.403964786417,1024488.0196330361,buy
10,5214.403089168985,412945.7759999996,buy
10,5212.494153284923,378691.9829999991,buy
10,5210.750352521443,159515.25299999863,buy
10,5208.864586929109,248867.53199999873,buy
10,5208.61403749086,134102.5199999998,buy
10,5206.481327114038,582195.0600000005,buy
10,5205.543825887277,1365984.019633036,buy
10,5197.392215910315,117024.91199999955,buy
10,5195.678354204532,50094.071999999695,buy
10,5195.640364622034,130157.72999999952,buy
10,5195.078901223793,10767.078000000678,buy
10,5194.213312972167,470349.4500000011,buy
10,5194.0466280189485,331823.3759999983,buy
10,5189.230841789853,76361.77800004045,buy
10,5188.333288619724,48316.7429999999,buy
10,5187.812711072927,38006.03700000001,buy
10,5187.204766090554,70987.07700000051,buy
10,5186.904702897714,556870.3830000013,buy
10,5186.06128001059,93006.57600000128,buy
10,5182.6161854949605,156033.21600000001,buy
10,5181.4653821466745,140112.3150000004,buy
10,5180.908586939364,66792.09599999967,buy
10,5179.448899449454,627132.6000000015,buy
10,5174.484635053577,101815.70400004089,buy
10,5173.590361561657,64422.32399999979,buy
10,5173.071686197746,50674.716000000015,buy
10,5172.465962620471,94649.43600000069,buy
10,5162.6750609576275,173410.30800000054,buy
10,5162.22409335306,157777.83000000007,buy
10,5162.1540254700385,58705.47899999999,buy
10,5161.633013187186,48005.73000000004,buy
10,5161.362215121804,174357.07200000063,buy
10,5161.112023371534,172886.56200000003,buy
10,5160.778431354245,126137.87100000028,buy
10,5160.591056023079,19472.21100000001,buy
10,5160.070110404442,25982.208000000115,buy
10,5159.549187990414,101764.13400000002,buy
10,5159.028288043587,16696.07100000001,buy
10,5156.944912191067,76689.07200000004,buy
10,5156.424123843103,106382.32199999999,buy
10,5156.34609149047,331192.63800000027,buy
10,5155.903358699527,56223.503999999986,buy
10,5155.382616023151,98398.47599999997,buy
10,5154.861895813971,50055.65100000001,buy
10,5153.850834980517,480848.0399999991,buy
10,5151.9234138012,393739.37999999896,buy
10,5150.8709325199625,326387.6550000012,buy
10,5150.846048184145,649462.545000039,buy
10,5150.696941486063,69685.299,buy
10,5150.176422744956,64733.06699999998,buy
10,5149.7360407008055,33533.72999999998,buy
10,5148.025872543374,231213.74400000053,buy
10,5147.50674024168,78273.97200000001,buy
10,5146.987631046306,64007.64000000007,buy
10,5146.468544222413,230515.4160000002,buy
10,5145.949479769994,25962.948000000004,buy
10,5145.430436954369,34642.94400000016,buy
10,5144.911417244938,135685.512,buy
10,5144.392419906985,22261.428,buy
10,5142.8749961585545,126782.90999999968,buy
10,5142.316653535452,102252.09600000002,buy
10,5141.797767320453,141843.09599999996,buy
10,5141.7200199728495,441590.18400000036,buy
10,5141.68520939834,17374.747320000024,buy
10,5141.27890421143,74964.67200000002,buy
10,5140.760063473882,131197.968,buy
10,5140.241245107813,66740.86800000002,buy
10,5137.017282857685,115190.04600000009,buy
10,5136.5359777509075,269535.0419999976,buy
10,5136.091502084215,92913.73200000005,buy
10,5135.572884327421,86310.75599999996,buy
10,5133.5317034019945,68986.62000000011,buy
10,5133.011926815492,35150.32799999998,buy
10,5132.492171960494,244447.14599999972,buy
10,5131.972440308419,138556.33199999854,buy
10,5131.452731123542,33409.80000000028,buy
10,5130.933044405866,55212.705000000075,buy
10,5130.413379419819,130563.25199999963,buy
10,5129.89373763657,140936.00399999972,buy
10,5129.37411832052,199982.6550000012,buy
10,5128.854521471667,228536.5590000013,buy
10,5128.334946354573,395159.9039999973,buy
10,5127.815394440147,77683.69800000021,buy
10,5127.295864992921,112352.37300000037,buy
10,5127.1126797739225,23166.32976000005,buy
10,5126.977308985804,410713.9559999984,buy
10,5126.776357277549,208166.75999999978,buy
10,5126.25687276475,179542.8450000002,buy
10,5125.737410719151,159679.08000000007,buy
10,5125.217971140751,328911.94799999986,buy
10,5124.71789865027,231982.19999999925,buy
10,5124.698553294329,58702.320000000065,buy
10,5124.179158650355,168071.65199999977,buy
10,5123.659786473581,340703.81999999937,buy
10,5123.140436764004,64229.598000000464,buy
10,5122.621108786536,247625.34300000034,buy
10,5122.461798334078,153586.72800000012,buy
10,5122.101804011388,88958.81700000074,buy
10,5121.582521703437,53973.54000000004,buy
10,5121.556435193215,292455.2699999986,buy
10,5121.063261862685,164460.6989999991,buy
10,5120.544023754169,49544.70299999998,buy
10,5120.497589571551,1605862.208242014,buy
10,5120.262344867464,308768.5439999979,buy
10,5120.024808847846,32762.717999999993,buy
10,5119.50561640872,359567.91000000015,buy
10,5118.988945877312,91982.16000000015,buy
10,5118.986446436794,194818.0410000002,buy
10,5118.471067113647,46867.10400000005,buy
10,5118.467298197228,188708.13000000082,buy
10,5117.953209988449,325929.527999999,buy
10,5117.948173159731,114164.72100000037,buy
10,5117.435375967771,184741.77599999774,buy
10,5117.429070589429,69213.12300000014,buy
10,5116.917564318569,44546.39999999991,buy
10,5116.909989751586,69859.96199999982,buy
10,5116.399775040845,73616.93999999948,buy
10,5116.390932115715,84196.74599999934,buy
10,5115.921228438144,68399.04600000032,buy
10,5115.882007401718,174084.33599999966,buy
10,5115.871896947041,235110.03300000075,buy
10,5115.36426286698,187914.6719999998,buy
10,5115.352884245566,168791.4719999982,buy
10,5114.84654070372,266643.54000000097,buy
10,5114.833893276676,119752.18200000003,buy
10,5114.328840911938,304715.4120000005,buy
10,5114.314925509629,165193.74899999984,buy
10,5113.811162758878,526879.8719999976,buy
10,5113.795980209779,439244.1270000022,buy
10,5113.453206476514,321746.8590000011,buy
10,5113.293507710083,103578.2640000002,buy
10,5113.277057377129,155305.34999999963,buy
10,5112.775875032764,149803.16400000034,buy
10,5112.758156277189,43455.52799999993,buy
10,5112.458482047172,547618.6079999972,buy
10,5112.258263994263,277555.6799999997,buy
10,5112.239278378967,376673.8949999977,buy
10,5111.7406760599315,239390.45999999996,buy
10,5111.720422947943,40415.76000000001,buy
10,5111.635566537536,452525.6159999985,buy
10,5111.223110497078,212905.4400000004,buy
10,5111.201589984117,113437.6650000005,buy
10,5110.705567305702,438549.2639999995,buy
10,5110.682778753131,269829.71100000106,buy
10,5110.18804575327,78269.76000000001,buy
10,5110.163990723733,197971.4520000005,buy
10,5109.67054730488,224095.5360000003,buy
10,5109.645225161535,686678.3099999949,buy
10,5109.153071227969,454271.7599999998,buy
10,5109.126482066535,86987.52000000002,buy
10,5108.635617522533,85639.46400000015,buy
10,5108.607760704498,297354.2400000002,buy
10,5108.118185456169,330167.12399999984,buy
10,5108.089062543926,857439.6750000007,buy
10,5107.822605146156,80271.75600000005,buy
10,5107.60077649372,118611.75600000052,buy
10,5107.5703868505525,138137.29200000037,buy
10,5107.309426243541,1094439.710741572,buy
10,5107.083389902751,71964.71999999997,buy
10,5107.051732890239,417080.0700000003,buy
10,5106.566025683258,219280.9319999991,buy
10,5106.533102131292,129491.62200000044,buy
10,5106.166403084091,211568.32799999928,buy
10,5106.048683102961,66059.60399999982,buy
10,5106.014493839545,197973.0179999983,buy
10,5106.002418432086,2141149.610989351,buy
10,5105.768032506155,411691.3919999972,buy
10,5105.531363626455,43683.62400000007,buy
10,5105.495908014996,306603.6300000008,buy
10,5105.014066521428,479423.8800000008,buy
10,5104.977343923634,53042.25600000052,buy
10,5104.496791787876,259757.38800000027,buy
10,5103.9795386936485,251610.84000000078,buy
10,5103.462308703083,152219.62799999956,buy
